Country,Customs Value (Gen) ($US),Customs  Value (Cons) ($US),Quantity 1 (Gen),Quantity 1 (Cons),Census Short Commodity Description,Date - Fixed,HTS,Category Description,Price Range
Dominican Republic,3015,3015,23,23,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,6620,6620,58,58,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,20199,20199,186,186,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,15480,15480,153,153,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,8962,8962,72,72,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,3618,3618,27,27,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,4000,4000,50,50,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,10422,10422,81,81,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,27802,27802,258,258,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,104350,104350,1106,1106,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,9905,9905,99,99,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,10505,10505,105,105,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,33110,33110,295,295,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,194293,194293,2073,2073,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,135486,135486,1403,1403,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Denmark,78335,78335,876,876,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
United Kingdom,15498,15498,122,122,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
United Kingdom,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
United Kingdom,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
United Kingdom,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
United Kingdom,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
United Kingdom,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
United Kingdom,9570,0,78,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
United Kingdom,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
United Kingdom,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,39151,26164,340,240,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,40393,45469,357,395,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,0,2808,0,22,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,42471,42471,363,363,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,90097,90097,768,768,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,28314,28314,242,242,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,6895,6895,48,48,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,43817,43817,394,394,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,42471,45981,363,390,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,44864,44864,397,397,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,28314,32175,242,272,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,109616,71468,921,556,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,2957,2957,21,21,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,70533,18915,602,148,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,187503,57407,1744,576,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,111138,51015,886,369,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,109218,0,955,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,14664,14664,110,110,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,209747,206507,1534,1510,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,18095,18095,154,154,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,19093,19093,152,152,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,66783,64353,594,576,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,5940,0,44,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,47420,8193,427,72,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,12037,0,103,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,19896,0,177,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,2079,14723,26,136,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,12165,0,109,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,2922,0,25,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,74640,35533,632,308,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,16210,0,142,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,7991,0,70,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,5445,0,46,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,43045,7103,377,60,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,23809,11582,224,99,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,3831,3831,40,40,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,21564,21564,150,150,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Germany,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,129313,129313,2003,2003,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,61197,61197,950,950,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,145387,145387,2212,2212,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,120476,120476,1842,1842,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,15600,15600,120,120,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,75178,75178,955,955,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Spain,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2016 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Honduras,2800,2800,35,35,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Honduras,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Honduras,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Panama,26000,0,308,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Panama,17500,0,207,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Panama,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,10035,10035,81,81,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,4608,4608,39,39,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,42900,42900,311,311,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,10294,10294,87,87,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,21843,21843,181,181,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,31335,31335,289,289,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,32713,32713,270,270,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,33719,33719,278,278,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,18681,18681,153,153,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,30334,30334,251,251,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,36089,36089,293,293,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Dominican Republic,13559,13559,135,135,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,28314,28314,242,242,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,11000,11000,100,100,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,14157,14157,121,121,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,75389,69336,684,641,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,42471,45935,363,387,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,40814,40814,343,343,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,60930,56505,482,452,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,61323,63429,560,576,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,3750,3750,30,30,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,11000,11000,100,100,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,10313,12386,83,97,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Ireland,0,4601,0,32,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,41980,35770,333,287,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,105217,62917,876,576,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,100250,43025,866,341,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,22218,0,600,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,49904,49904,356,356,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,98686,31650,720,265,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,238347,238347,1729,1729,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,57785,57785,442,442,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,273369,273369,2054,2054,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Netherlands,143933,143933,1095,1095,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,12/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,25771,0,231,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,01/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,41903,9875,358,92,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,02/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,16447,0,146,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,03/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,2160,7156,16,60,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,04/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,9780,0,82,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,05/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,55569,9542,493,80,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,06/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,26693,15552,236,136,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,07/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,0,0,0,0,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,08/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,57265,53893,481,463,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,09/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,8806,4216,74,40,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,10/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
Belgium,4050,5629,30,50,SMALL CIGARS/CHEROOTS/CIGARILLOS W/TOB LT $,11/1/2017 12:00:00 AM,2402103030,Little Cigars-less than .15,less than $0.15 (x3070)
